Latein;Deutsch;Sorte;;Name;Verkauf;DTM;CODE;generation;BEETMETER;Aussaat;Transplant;START OF HARVEST;END OF HARVEST;;;;;;;
Ageratum houstonianum;Gewöhnlicher Leberbalsam;Red flint2 ;Red flint2 ;Gewöhnlicher Leberbalsam-Red flint ;;90;;#1;;29.3.21;;27.6;27.7;;;;;;;
